DBCODE,ENTITY,SITE,REP,LAYER,DATE,VWC
SP036,1,MZ3,1,"0-30 cm",2016-08-30,0.175
SP036,1,MZ3,1,"0-30 cm",2016-09-24,0.210
SP036,1,MZ3,1,"0-30 cm",2016-10-06,0.310
SP036,1,MZ3,1,"0-30 cm",2016-10-12,0.290
SP036,1,MZ3,1,"0-30 cm",2016-10-22,0.307
SP036,1,MZ3,1,"0-30 cm",2017-04-28,0.331
SP036,1,MZ3,1,"0-30 cm",2017-05-20,0.303
SP036,1,MZ3,1,"0-30 cm",2017-06-17,0.290
SP036,1,MZ3,1,"0-30 cm",2017-07-11,0.204
SP036,1,MZ3,1,"0-30 cm",2017-08-03,0.182
SP036,1,MZ3,1,"0-30 cm",2017-09-01,0.174
SP036,1,MZ3,1,"0-30 cm",2017-09-23,0.289
SP036,1,MZ3,1,"0-30 cm",2017-10-15,0.301
SP036,1,MZ3,2,"0-30 cm",2016-08-16,0.171
SP036,1,MZ3,2,"0-30 cm",2016-08-30,0.171
SP036,1,MZ3,2,"0-30 cm",2016-09-24,0.203
SP036,1,MZ3,2,"0-30 cm",2016-10-06,0.307
SP036,1,MZ3,2,"0-30 cm",2016-10-12,0.291
SP036,1,MZ3,2,"0-30 cm",2016-10-22,0.307
SP036,1,MZ3,2,"0-30 cm",2017-04-28,0.336
SP036,1,MZ3,2,"0-30 cm",2017-05-20,0.306
SP036,1,MZ3,2,"0-30 cm",2017-06-17,0.293
SP036,1,MZ3,2,"0-30 cm",2017-07-11,0.191
SP036,1,MZ3,2,"0-30 cm",2017-08-03,0.174
SP036,1,MZ3,2,"0-30 cm",2017-09-01,0.171
SP036,1,MZ3,2,"0-30 cm",2017-09-23,0.294
SP036,1,MZ3,2,"0-30 cm",2017-10-15,0.306
SP036,1,MZ3,2,"30-60 cm",2016-08-16,0.199
SP036,1,MZ3,2,"30-60 cm",2016-08-30,0.202
SP036,1,MZ3,2,"30-60 cm",2016-09-24,0.180
SP036,1,MZ3,2,"30-60 cm",2016-10-06,0.171
SP036,1,MZ3,2,"30-60 cm",2016-10-12,0.302
SP036,1,MZ3,2,"30-60 cm",2016-10-22,0.307
SP036,1,MZ3,2,"30-60 cm",2017-04-28,0.302
SP036,1,MZ3,2,"30-60 cm",2017-05-20,0.311
SP036,1,MZ3,2,"30-60 cm",2017-06-17,0.239
SP036,1,MZ3,2,"30-60 cm",2017-07-11,0.224
SP036,1,MZ3,2,"30-60 cm",2017-08-03,0.209
SP036,1,MZ3,2,"30-60 cm",2017-09-01,0.200
SP036,1,MZ3,2,"30-60 cm",2017-09-23,0.282
SP036,1,MZ3,2,"30-60 cm",2017-10-15,0.289
